,lts,endtime,dst_name,ttr,dst_addr,src_addr,paris_id,result,msm_id,prb_id,timestamp,from,stored_timestamp,hop_1_rtt_mean,ASN,system,timezone,msk_time
28507,22,1707442707,gov.ru,26.759344,95.173.128.90,10.237.140.138,11,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.456}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.407}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.416}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.564}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.332}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.333}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.813}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 3.517}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.244}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.538}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.663}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.506}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.781}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.854}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.809}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707442635,213.242.63.247,1707442819,0.4263333333333333,12389,system: V3,3.0,2024-02-09 04:40:19
28998,70,1707444509,gov.ru,45.777667,95.173.128.89,10.237.140.138,12,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.459}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.461}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.383}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.494}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 3.183}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.376}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.938}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.702}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.609}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 17.276}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.611}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.397}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.858}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.684}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.658}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707444437,213.242.63.247,1707445041,0.4343333333333333,12389,system: V3,3.0,2024-02-09 05:17:21
29488,68,1707446305,gov.ru,26.653789,95.173.128.90,10.237.140.138,13,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.47}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.446}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.364}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.538}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.332}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.293}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.158}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.736}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 3.114}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.552}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.566}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.894}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.702}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 25.043}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.808}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707446232,213.242.63.247,1707446872,0.4266666666666666,12389,system: V3,3.0,2024-02-09 05:47:52
29978,27,1707448115,gov.ru,14.224271,95.173.128.90,10.237.140.138,14,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.459}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.458}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.42}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 3.565}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.484}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 4.151}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.903}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.675}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.631}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.101}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.123}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.001}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.54}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.339}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.376}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.809}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.843}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.819}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707448042,213.242.63.247,1707448240,0.44566666666666666,12389,system: V3,3.0,2024-02-09 06:10:40
30468,25,1707449912,gov.ru,26.693687,95.173.128.89,10.237.140.138,15,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.458}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.406}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.403}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 2.434}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.344}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.255}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.073}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 3.156}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.717}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 27.265}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.039}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.062}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.575}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.413}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.385}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.688}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.741}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.635}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707449840,213.242.63.247,1707450044,0.4223333333333334,12389,system: V3,3.0,2024-02-09 06:40:44
30957,75,1707451716,gov.ru,43.773109,95.173.128.89,10.237.140.138,0,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.419}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.386}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.413}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 9.036}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.352}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.579}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.025}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.946}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.909}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.831}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.624}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.803}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 28.982}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 28.994}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.074}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.357}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.355}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.426}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707451643,213.242.63.247,1707451818,0.40599999999999997,12389,system: V3,3.0,2024-02-09 07:10:18
31447,7,1707453518,gov.ru,43.118647,95.173.128.89,10.237.140.138,1,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.451}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.407}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.393}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.447}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.292}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 7.514}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.019}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.073}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.908}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.131}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.072}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.103}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 32.053}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.353}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.516}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.773}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.607}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.801}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707453446,213.242.63.247,1707453624,0.417,12389,system: V3,3.0,2024-02-09 07:40:24
31938,73,1707455313,gov.ru,14.266096,95.173.128.90,10.237.140.138,2,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.444}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.374}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.414}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.484}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.267}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.287}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.91}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.829}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.623}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 25.639}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 27.855}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.734}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.077}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.417}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.094}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.321}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.287}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.318}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707455241,213.242.63.247,1707455587,0.4106666666666667,12389,system: V3,3.0,2024-02-09 08:13:07
32428,0,1707457115,gov.ru,14.49244,95.173.128.89,10.237.140.138,3,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.458}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.38}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.374}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.494}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.272}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.271}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.091}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.844}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.807}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.699}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.696}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 50.905}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.142}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 28.982}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.035}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.397}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.266}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 35.484}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707457043,213.242.63.247,1707457323,0.4040000000000001,12389,system: V3,3.0,2024-02-09 08:42:03
32919,57,1707458907,gov.ru,14.591849,95.173.128.89,10.237.140.138,4,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.412}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.372}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.401}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.429}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.495}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.356}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.206}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.759}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.872}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.104}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.003}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.216}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.476}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.51}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.507}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 228.664}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.861}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.709}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707458834,213.242.63.247,1707459262,0.395,12389,system: V3,3.0,2024-02-09 09:14:22
33411,25,1707460712,gov.ru,47.649353,95.173.128.89,10.237.140.138,5,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.487}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.424}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.451}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 6.436}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.395}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.636}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.365}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.221}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.806}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.616}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.773}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 22.459}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 28.969}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 28.97}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.075}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.419}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.291}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.185}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707460640,213.242.63.247,1707460822,0.454,12389,system: V3,3.0,2024-02-09 09:40:22
33903,2,1707462520,gov.ru,14.527248,95.173.128.90,10.237.140.138,6,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.42}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.524}, {'x': '*'}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.531}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.272}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 9.97}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.051}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.278}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.918}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 21.777}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.647}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 14.267}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.978}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.704}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.754}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707462443,213.242.63.247,1707462694,0.472,12389,system: V3,3.0,2024-02-09 10:11:34
