,index,fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp,ASN,country_code,is_anchor,system,long,lat,time_lagged
59,28687,5080,2.6.2,88,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.677033}, {'rtt': 13.436942}, {'rtt': 13.38854}, {'rtt': 13.332875}]",0,4,4,13.332875,13.677033,13.4588475,72481479,12794,1716819215,Ping,178.67.67.104,ping,72481479,1200,1716819252,12389.0,RU,False,system: V3,30.9915,59.8795,1716818022.0
60,29174,5080,2.6.2,22,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.775922}, {'rtt': 13.37966}, {'rtt': 13.385271}, {'rtt': 13.261474}]",0,4,4,13.261474,13.775922,13.45058175,72481479,12794,1716820427,Ping,178.67.67.104,ping,72481479,1200,1716820480,12389.0,RU,False,system: V3,30.9915,59.8795,1716819215.0
61,29665,5080,2.6.2,9,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.661996}, {'rtt': 13.230585}, {'rtt': 13.526307}, {'rtt': 13.479626}]",0,4,4,13.230585,13.661996,13.4746285,72481479,12794,1716821621,Ping,178.67.67.104,ping,72481479,1200,1716821660,12389.0,RU,False,system: V3,30.9915,59.8795,1716820427.0
62,30155,5080,2.6.2,1,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.739648}, {'rtt': 13.36607}, {'rtt': 13.461375}, {'rtt': 13.340685}]",0,4,4,13.340685,13.739648,13.4769445,72481479,12794,1716822821,Ping,178.67.67.104,ping,72481479,1200,1716822909,12389.0,RU,False,system: V3,30.9915,59.8795,1716821621.0
63,30646,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.464776}, {'rtt': 13.760506}, {'rtt': 13.401361}, {'rtt': 13.567697}]",0,4,4,13.401361,13.760506,13.548585,72481479,12794,1716824024,Ping,178.67.67.104,ping,72481479,1200,1716824086,12389.0,RU,False,system: V3,30.9915,59.8795,1716822821.0
64,31133,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.758221}, {'rtt': 13.493196}, {'rtt': 13.087444}, {'rtt': 13.623852}]",0,4,4,13.087444,13.758221,13.49067825,72481479,12794,1716825217,Ping,178.67.67.104,ping,72481479,1200,1716825265,12389.0,RU,False,system: V3,30.9915,59.8795,1716824024.0
65,31622,5080,2.6.2,94,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.633502}, {'rtt': 14.568196}, {'rtt': 13.283681}, {'rtt': 13.332975}]",0,4,4,13.283681,14.568196,13.7045885,72481479,12794,1716826419,Ping,178.67.67.104,ping,72481479,1200,1716826516,12389.0,RU,False,system: V3,30.9915,59.8795,1716825217.0
66,32111,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.517411}, {'rtt': 13.412281}, {'rtt': 13.899108}, {'rtt': 13.407151}]",0,4,4,13.407151,13.899108,13.55898775,72481479,12794,1716827626,Ping,178.67.67.104,ping,72481479,1200,1716827701,12389.0,RU,False,system: V3,30.9915,59.8795,1716826419.0
67,32601,5080,2.6.2,6,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.037743}, {'rtt': 14.096564}, {'rtt': 12.916254}, {'rtt': 13.435076}]",0,4,4,12.916254,14.096564,13.62140925,72481479,12794,1716828813,Ping,178.67.67.104,ping,72481479,1200,1716828883,12389.0,RU,False,system: V3,30.9915,59.8795,1716827626.0
68,33086,5080,2.6.2,80,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.740643}, {'rtt': 13.547826}, {'rtt': 13.388691}, {'rtt': 15.022969}]",0,4,4,13.388691,15.022969,13.92503225,72481479,12794,1716830021,Ping,178.67.67.104,ping,72481479,1200,1716830115,12389.0,RU,False,system: V3,30.9915,59.8795,1716828813.0
69,33573,5080,2.6.2,27,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.794858}, {'rtt': 13.483772}, {'rtt': 13.333247}, {'rtt': 13.374885}]",0,4,4,13.333247,13.794858,13.4966905,72481479,12794,1716831226,Ping,178.67.67.104,ping,72481479,1200,1716831301,12389.0,RU,False,system: V3,30.9915,59.8795,1716830021.0
70,34059,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.557651}, {'rtt': 13.611486}, {'rtt': 13.384691}, {'rtt': 13.384472}]",0,4,4,13.384472,13.611486,13.484575,72481479,12794,1716832426,Ping,178.67.67.104,ping,72481479,1200,1716832591,12389.0,RU,False,system: V3,30.9915,59.8795,1716831226.0
71,34547,5080,2.6.2,30,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.615522}, {'rtt': 13.698907}, {'rtt': 13.407226}, {'rtt': 13.599387}]",0,4,4,13.407226,13.698907,13.5802605,72481479,12794,1716833623,Ping,178.67.67.104,ping,72481479,1200,1716833738,12389.0,RU,False,system: V3,30.9915,59.8795,1716832426.0
72,35032,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.615572}, {'rtt': 14.182601}, {'rtt': 13.588122}, {'rtt': 13.367456}]",0,4,4,13.367456,14.182601,13.68843775,72481479,12794,1716834823,Ping,178.67.67.104,ping,72481479,1200,1716834885,12389.0,RU,False,system: V3,30.9915,59.8795,1716833623.0
73,35519,5080,2.6.2,40,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.568911}, {'rtt': 13.3513}, {'rtt': 13.607581}, {'rtt': 13.542916}]",0,4,4,13.3513,13.607581,13.517677,72481479,12794,1716836014,Ping,178.67.67.104,ping,72481479,1200,1716836097,12389.0,RU,False,system: V3,30.9915,59.8795,1716834823.0
74,36003,5080,2.6.2,88,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.587381}, {'rtt': 13.413541}, {'rtt': 13.30239}, {'rtt': 13.280369}]",0,4,4,13.280369,13.587381,13.39592025,72481479,12794,1716837223,Ping,178.67.67.104,ping,72481479,1200,1716837261,12389.0,RU,False,system: V3,30.9915,59.8795,1716836014.0
75,36487,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.583247}, {'rtt': 13.337061}, {'rtt': 13.555601}, {'rtt': 13.419825}]",0,4,4,13.337061,13.583247,13.4739335,72481479,12794,1716838415,Ping,178.67.67.104,ping,72481479,1200,1716838517,12389.0,RU,False,system: V3,30.9915,59.8795,1716837223.0
76,36974,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.528392}, {'rtt': 13.320157}, {'rtt': 13.331861}, {'rtt': 13.460718}]",0,4,4,13.320157,13.528392,13.410282,72481479,12794,1716839625,Ping,178.67.67.104,ping,72481479,1200,1716839681,12389.0,RU,False,system: V3,30.9915,59.8795,1716838415.0
77,37460,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.609843}, {'rtt': 13.487268}, {'rtt': 13.300492}, {'rtt': 13.557352}]",0,4,4,13.300492,13.609843,13.48873875,72481479,12794,1716840818,Ping,178.67.67.104,ping,72481479,1200,1716840910,12389.0,RU,False,system: V3,30.9915,59.8795,1716839625.0
78,37943,5080,2.6.2,10,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.611668}, {'rtt': 13.525896}, {'rtt': 13.379681}, {'rtt': 13.374531}]",0,4,4,13.374531,13.611668,13.472944,72481479,12794,1716842022,Ping,178.67.67.104,ping,72481479,1200,1716842091,12389.0,RU,False,system: V3,30.9915,59.8795,1716840818.0
79,38429,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.259036}, {'rtt': 13.500187}, {'rtt': 13.416722}, {'rtt': 13.247025}]",0,4,4,13.247025,13.500187,13.3557425,72481479,12794,1716843220,Ping,178.67.67.104,ping,72481479,1200,1716843382,12389.0,RU,False,system: V3,30.9915,59.8795,1716842022.0
80,38910,5080,2.6.2,89,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.780388}, {'rtt': 13.483481}, {'rtt': 13.351977}, {'rtt': 13.245692}]",0,4,4,13.245692,13.780388,13.4653845,72481479,12794,1716844417,Ping,178.67.67.104,ping,72481479,1200,1716844525,12389.0,RU,False,system: V3,30.9915,59.8795,1716843220.0
81,39395,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.613823}, {'rtt': 13.345496}, {'rtt': 13.488647}, {'rtt': 13.456607}]",0,4,4,13.345496,13.613823,13.47614325,72481479,12794,1716845616,Ping,178.67.67.104,ping,72481479,1200,1716845682,12389.0,RU,False,system: V3,30.9915,59.8795,1716844417.0
82,39879,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.653038}, {'rtt': 13.365307}, {'rtt': 13.536279}, {'rtt': 13.557482}]",0,4,4,13.365307,13.653038,13.5280265,72481479,12794,1716846827,Ping,178.67.67.104,ping,72481479,1200,1716846848,12389.0,RU,False,system: V3,30.9915,59.8795,1716845616.0
83,40364,5080,2.6.2,83,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.596168}, {'rtt': 13.267221}, {'rtt': 13.103606}, {'rtt': 13.527492}]",0,4,4,13.103606,13.596168,13.37362175,72481479,12794,1716848017,Ping,178.67.67.104,ping,72481479,1200,1716848117,12389.0,RU,False,system: V3,30.9915,59.8795,1716846827.0
84,40849,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.857654}, {'rtt': 13.284416}, {'rtt': 13.411097}, {'rtt': 13.312802}]",0,4,4,13.284416,13.857654,13.46649225,72481479,12794,1716849223,Ping,178.67.67.104,ping,72481479,1200,1716849289,12389.0,RU,False,system: V3,30.9915,59.8795,1716848017.0
85,41331,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.544542}, {'rtt': 13.242246}, {'rtt': 13.321928}, {'rtt': 13.373362}]",0,4,4,13.242246,14.544542,13.6205195,72481479,12794,1716850421,Ping,178.67.67.104,ping,72481479,1200,1716850450,12389.0,RU,False,system: V3,30.9915,59.8795,1716849223.0
86,41814,5080,2.6.2,86,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.602797}, {'rtt': 13.572073}, {'rtt': 12.372163}, {'rtt': 13.571959}]",0,4,4,12.372163,13.602797,13.279748,72481479,12794,1716851618,Ping,178.67.67.104,ping,72481479,1200,1716851660,12389.0,RU,False,system: V3,30.9915,59.8795,1716850421.0
87,42298,5080,2.6.2,6,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.752968}, {'rtt': 14.373507}, {'rtt': 22.570941}, {'rtt': 13.521782}]",0,4,4,13.521782,22.570941,16.0547995,72481479,12794,1716852818,Ping,178.67.67.104,ping,72481479,1200,1716852876,12389.0,RU,False,system: V3,30.9915,59.8795,1716851618.0
88,42782,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.659293}, {'rtt': 13.575628}, {'rtt': 13.435171}, {'rtt': 13.433148}]",0,4,4,13.433148,13.659293,13.52581,72481479,12794,1716854015,Ping,178.67.67.104,ping,72481479,1200,1716854168,12389.0,RU,False,system: V3,30.9915,59.8795,1716852818.0
89,43268,5080,2.6.2,90,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.077115}, {'rtt': 13.505353}, {'rtt': 13.431443}, {'rtt': 13.245442}]",0,4,4,13.077115,13.505353,13.31483825,72481479,12794,1716855222,Ping,178.67.67.104,ping,72481479,1200,1716855259,12389.0,RU,False,system: V3,30.9915,59.8795,1716854015.0
90,43754,5080,2.6.2,6,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.583913}, {'rtt': 13.464822}, {'rtt': 13.496263}, {'rtt': 13.373296}]",0,4,4,13.373296,13.583913,13.4795735,72481479,12794,1716856414,Ping,178.67.67.104,ping,72481479,1200,1716856489,12389.0,RU,False,system: V3,30.9915,59.8795,1716855222.0
91,44236,5080,2.6.2,17,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.660418}, {'rtt': 14.388147}, {'rtt': 13.383868}, {'rtt': 13.314651}]",0,4,4,13.314651,14.388147,13.686771,72481479,12794,1716857614,Ping,178.67.67.104,ping,72481479,1200,1716857682,12389.0,RU,False,system: V3,30.9915,59.8795,1716856414.0
92,44719,5080,2.6.2,21,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.590892}, {'rtt': 13.401617}, {'rtt': 13.346967}, {'rtt': 13.362791}]",0,4,4,13.346967,13.590892,13.42556675,72481479,12794,1716858817,Ping,178.67.67.104,ping,72481479,1200,1716858923,12389.0,RU,False,system: V3,30.9915,59.8795,1716857614.0
93,45204,5080,2.6.2,28,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.608452}, {'rtt': 13.379122}, {'rtt': 13.223147}, {'rtt': 13.369032}]",0,4,4,13.223147,13.608452,13.39493825,72481479,12794,1716860023,Ping,178.67.67.104,ping,72481479,1200,1716860088,12389.0,RU,False,system: V3,30.9915,59.8795,1716858817.0
94,45686,5080,2.6.2,10,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.551523}, {'rtt': 13.245325}, {'rtt': 13.384323}, {'rtt': 13.362502}]",0,4,4,13.245325,13.551523,13.38591825,72481479,12794,1716861213,Ping,178.67.67.104,ping,72481479,1200,1716861295,12389.0,RU,False,system: V3,30.9915,59.8795,1716860023.0
95,46169,5080,2.6.2,82,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.742313}, {'rtt': 13.341262}, {'rtt': 13.800049}, {'rtt': 13.447232}]",0,4,4,13.341262,13.800049,13.582714,72481479,12794,1716862426,Ping,178.67.67.104,ping,72481479,1200,1716862487,12389.0,RU,False,system: V3,30.9915,59.8795,1716861213.0
96,46651,5080,2.6.2,129,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.604868}, {'rtt': 13.288146}, {'rtt': 13.203637}, {'rtt': 13.402312}]",0,4,4,13.203637,13.604868,13.37474075,72481479,12794,1716863625,Ping,178.67.67.104,ping,72481479,1200,1716863684,12389.0,RU,False,system: V3,30.9915,59.8795,1716862426.0
97,47134,5080,2.6.2,10,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.558223}, {'rtt': 13.364897}, {'rtt': 13.179602}, {'rtt': 13.289286}]",0,4,4,13.179602,13.558223,13.348002,72481479,12794,1716864822,Ping,178.67.67.104,ping,72481479,1200,1716865022,12389.0,RU,False,system: V3,30.9915,59.8795,1716863625.0
98,47618,5080,2.6.2,77,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.857258}, {'rtt': 13.532398}, {'rtt': 13.584243}, {'rtt': 13.223512}]",0,4,4,13.223512,13.857258,13.54935275,72481479,12794,1716866016,Ping,178.67.67.104,ping,72481479,1200,1716866065,12389.0,RU,False,system: V3,30.9915,59.8795,1716864822.0
99,48100,5080,2.6.2,126,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.636873}, {'rtt': 13.381716}, {'rtt': 13.386138}, {'rtt': 13.586002}]",0,4,4,13.381716,13.636873,13.49768225,72481479,12794,1716867224,Ping,178.67.67.104,ping,72481479,1200,1716867290,12389.0,RU,False,system: V3,30.9915,59.8795,1716866016.0
100,48584,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.726949}, {'rtt': 13.153681}, {'rtt': 13.205582}, {'rtt': 13.166871}]",0,4,4,13.153681,13.726949,13.31327075,72481479,12794,1716868422,Ping,178.67.67.104,ping,72481479,1200,1716868460,12389.0,RU,False,system: V3,30.9915,59.8795,1716867224.0
101,49066,5080,2.6.2,78,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.680433}, {'rtt': 13.786374}, {'rtt': 13.388321}, {'rtt': 41.619821}]",0,4,4,13.388321,41.619821,20.61873725,72481479,12794,1716869614,Ping,178.67.67.104,ping,72481479,1200,1716869666,12389.0,RU,False,system: V3,30.9915,59.8795,1716868422.0
102,49548,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.616298}, {'rtt': 13.449534}, {'rtt': 13.05503}, {'rtt': 13.574677}]",0,4,4,13.05503,13.616298,13.42388475,72481479,12794,1716870821,Ping,178.67.67.104,ping,72481479,1200,1716870894,12389.0,RU,False,system: V3,30.9915,59.8795,1716869614.0
103,50033,5080,2.6.2,27,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.769613}, {'rtt': 13.361392}, {'rtt': 13.352342}, {'rtt': 13.383892}]",0,4,4,13.352342,13.769613,13.46680975,72481479,12794,1716872027,Ping,178.67.67.104,ping,72481479,1200,1716872095,12389.0,RU,False,system: V3,30.9915,59.8795,1716870821.0
104,50518,5080,2.6.2,77,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.583183}, {'rtt': 13.278366}, {'rtt': 13.436347}, {'rtt': 13.401316}]",0,4,4,13.278366,13.583183,13.424803,72481479,12794,1716873220,Ping,178.67.67.104,ping,72481479,1200,1716873273,12389.0,RU,False,system: V3,30.9915,59.8795,1716872027.0
105,51001,5080,2.6.2,1,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.539712}, {'rtt': 13.304726}, {'rtt': 13.883039}, {'rtt': 15.601837}]",0,4,4,13.304726,15.601837,14.0823285,72481479,12794,1716874413,Ping,178.67.67.104,ping,72481479,1200,1716874490,12389.0,RU,False,system: V3,30.9915,59.8795,1716873220.0
106,51485,5080,2.6.2,28,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.458527}, {'rtt': 13.441762}, {'rtt': 13.281241}, {'rtt': 13.528297}]",0,4,4,13.281241,13.528297,13.42745675,72481479,12794,1716875626,Ping,178.67.67.104,ping,72481479,1200,1716875661,12389.0,RU,False,system: V3,30.9915,59.8795,1716874413.0
107,51969,5080,2.6.2,74,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.658698}, {'rtt': 13.441422}, {'rtt': 13.092599}, {'rtt': 13.200271}]",0,4,4,13.092599,13.658698,13.3482475,72481479,12794,1716876816,Ping,178.67.67.104,ping,72481479,1200,1716876884,12389.0,RU,False,system: V3,30.9915,59.8795,1716875626.0
108,52453,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.91116}, {'rtt': 13.357513}, {'rtt': 13.287987}, {'rtt': 13.300586}]",0,4,4,13.287987,13.91116,13.4643115,72481479,12794,1716878015,Ping,178.67.67.104,ping,72481479,1200,1716878079,12389.0,RU,False,system: V3,30.9915,59.8795,1716876816.0
109,52937,5080,2.6.2,22,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.494117}, {'rtt': 13.268746}, {'rtt': 13.370278}, {'rtt': 13.645523}]",0,4,4,13.268746,13.645523,13.444666,72481479,12794,1716879225,Ping,178.67.67.104,ping,72481479,1200,1716879263,12389.0,RU,False,system: V3,30.9915,59.8795,1716878015.0
110,53423,5080,2.6.2,90,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.662823}, {'rtt': 13.207192}, {'rtt': 13.388296}, {'rtt': 13.975979}]",0,4,4,13.207192,13.975979,13.5585725,72481479,12794,1716880419,Ping,178.67.67.104,ping,72481479,1200,1716880510,12389.0,RU,False,system: V3,30.9915,59.8795,1716879225.0
111,53908,5080,2.6.2,127,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.648132}, {'rtt': 13.385541}, {'rtt': 13.749693}, {'rtt': 13.359161}]",0,4,4,13.359161,13.749693,13.53563175,72481479,12794,1716881623,Ping,178.67.67.104,ping,72481479,1200,1716881702,12389.0,RU,False,system: V3,30.9915,59.8795,1716880419.0
112,54392,5080,2.6.2,29,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.547786}, {'rtt': 13.321651}, {'rtt': 13.380347}, {'rtt': 13.169046}]",0,4,4,13.169046,13.547786,13.3547075,72481479,12794,1716882827,Ping,178.67.67.104,ping,72481479,1200,1716882875,12389.0,RU,False,system: V3,30.9915,59.8795,1716881623.0
113,54876,5080,2.6.2,79,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.676629}, {'rtt': 13.299246}, {'rtt': 13.296956}, {'rtt': 13.375596}]",0,4,4,13.296956,13.676629,13.41210675,72481479,12794,1716884015,Ping,178.67.67.104,ping,72481479,1200,1716884063,12389.0,RU,False,system: V3,30.9915,59.8795,1716882827.0
114,55363,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.913968}, {'rtt': 13.431011}, {'rtt': 13.383602}, {'rtt': 13.401321}]",0,4,4,13.383602,13.913968,13.5324755,72481479,12794,1716885218,Ping,178.67.67.104,ping,72481479,1200,1716885285,12389.0,RU,False,system: V3,30.9915,59.8795,1716884015.0
115,55849,5080,2.6.2,5,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.696418}, {'rtt': 13.601462}, {'rtt': 13.460018}, {'rtt': 13.608588}]",0,4,4,13.460018,13.696418,13.5916215,72481479,12794,1716886419,Ping,178.67.67.104,ping,72481479,1200,1716886454,12389.0,RU,False,system: V3,30.9915,59.8795,1716885218.0
116,56337,5080,2.6.2,72,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.667007}, {'rtt': 13.581546}, {'rtt': 13.496826}, {'rtt': 13.38495}]",0,4,4,13.38495,13.667007,13.53258225,72481479,12794,1716887615,Ping,178.67.67.104,ping,72481479,1200,1716887666,12389.0,RU,False,system: V3,30.9915,59.8795,1716886419.0
117,56819,5080,2.6.2,7,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.635377}, {'rtt': 13.320201}, {'rtt': 13.621907}, {'rtt': 13.433343}]",0,4,4,13.320201,13.635377,13.502707,72481479,12794,1716888816,Ping,178.67.67.104,ping,72481479,1200,1716888896,12389.0,RU,False,system: V3,30.9915,59.8795,1716887615.0
118,57307,5080,2.6.2,27,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.555053}, {'rtt': 13.444467}, {'rtt': 14.130379}, {'rtt': 13.325061}]",0,4,4,13.325061,14.130379,13.61374,72481479,12794,1716890022,Ping,178.67.67.104,ping,72481479,1200,1716890173,12389.0,RU,False,system: V3,30.9915,59.8795,1716888816.0
119,57792,5080,2.6.2,74,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.795502}, {'rtt': 13.395546}, {'rtt': 13.514311}, {'rtt': 13.456187}]",0,4,4,13.395546,13.795502,13.5403865,72481479,12794,1716891217,Ping,178.67.67.104,ping,72481479,1200,1716891326,12389.0,RU,False,system: V3,30.9915,59.8795,1716890022.0
120,58276,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.785255}, {'rtt': 13.420413}, {'rtt': 13.813731}, {'rtt': 13.65611}]",0,4,4,13.420413,13.813731,13.66887725,72481479,12794,1716892417,Ping,178.67.67.104,ping,72481479,1200,1716892491,12389.0,RU,False,system: V3,30.9915,59.8795,1716891217.0
121,58763,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.596962}, {'rtt': 13.312396}, {'rtt': 13.350796}, {'rtt': 13.328207}]",0,4,4,13.312396,13.596962,13.39709025,72481479,12794,1716893623,Ping,178.67.67.104,ping,72481479,1200,1716893687,12389.0,RU,False,system: V3,30.9915,59.8795,1716892417.0
122,59251,5080,2.6.2,92,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.692809}, {'rtt': 13.397158}, {'rtt': 13.603593}, {'rtt': 13.66742}]",0,4,4,13.397158,13.692809,13.590245,72481479,12794,1716894817,Ping,178.67.67.104,ping,72481479,1200,1716894862,12389.0,RU,False,system: V3,30.9915,59.8795,1716893623.0
123,59738,5080,2.6.2,24,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.691443}, {'rtt': 13.400989}, {'rtt': 13.223487}, {'rtt': 13.230906}]",0,4,4,13.223487,13.691443,13.38670625,72481479,12794,1716896023,Ping,178.67.67.104,ping,72481479,1200,1716896113,12389.0,RU,False,system: V3,30.9915,59.8795,1716894817.0
124,60227,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.692642}, {'rtt': 13.394606}, {'rtt': 13.343901}, {'rtt': 13.392241}]",0,4,4,13.343901,13.692642,13.4558475,72481479,12794,1716897227,Ping,178.67.67.104,ping,72481479,1200,1716897291,12389.0,RU,False,system: V3,30.9915,59.8795,1716896023.0
125,60716,5080,2.6.2,22,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.930714}, {'rtt': 13.491047}, {'rtt': 13.365957}, {'rtt': 13.601723}]",0,4,4,13.365957,13.930714,13.59736025,72481479,12794,1716898415,Ping,178.67.67.104,ping,72481479,1200,1716898531,12389.0,RU,False,system: V3,30.9915,59.8795,1716897227.0
126,61202,5080,2.6.2,113,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.576598}, {'rtt': 13.469061}, {'rtt': 13.902683}, {'rtt': 13.412872}]",0,4,4,13.412872,13.902683,13.5903035,72481479,12794,1716899620,Ping,178.67.67.104,ping,72481479,1200,1716899694,12389.0,RU,False,system: V3,30.9915,59.8795,1716898415.0
127,61690,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.697138}, {'rtt': 13.345746}, {'rtt': 13.371292}, {'rtt': 13.254641}]",0,4,4,13.254641,13.697138,13.41720425,72481479,12794,1716900827,Ping,178.67.67.104,ping,72481479,1200,1716900857,12389.0,RU,False,system: V3,30.9915,59.8795,1716899620.0
